date,pollution,dew,temp,wnd_spd,snow,rain
2013-09-04 03:00:00,160.0,17,21.0,23.7,0,0
2013-09-04 04:00:00,149.0,17,20.0,5.81,0,1
2013-09-04 05:00:00,38.0,16,18.0,3.13,0,2
2013-09-04 06:00:00,38.0,16,19.0,4.92,0,3
2013-09-04 07:00:00,50.0,16,19.0,1.79,0,0
2013-09-04 08:00:00,58.0,16,19.0,0.89,0,0
2013-09-04 09:00:00,62.0,17,20.0,0.89,0,0
2013-09-04 10:00:00,58.0,17,22.0,0.89,0,0
2013-09-04 11:00:00,67.0,17,22.0,1.79,0,0
2013-09-04 12:00:00,77.0,16,22.0,4.92,0,1
2013-09-04 13:00:00,85.0,17,21.0,1.79,0,2
2013-09-04 14:00:00,74.0,17,21.0,3.58,0,3
2013-09-04 15:00:00,72.0,17,22.0,1.79,0,4
2013-09-04 16:00:00,68.0,17,22.0,4.92,0,5
2013-09-04 17:00:00,68.0,16,21.0,6.71,0,0
2013-09-04 18:00:00,70.0,17,21.0,7.6,0,1
2013-09-04 19:00:00,65.0,17,20.0,8.49,0,0
2013-09-04 20:00:00,81.0,17,20.0,0.45,0,1
2013-09-04 21:00:00,90.0,18,20.0,1.34,0,2
2013-09-04 22:00:00,86.0,17,20.0,2.23,0,3
2013-09-04 23:00:00,67.0,16,18.0,4.92,0,4
2013-09-05 00:00:00,31.0,16,18.0,8.05,0,5
2013-09-05 01:00:00,19.0,16,18.0,12.07,0,6
2013-09-05 02:00:00,19.0,15,18.0,16.99,0,7
2013-09-05 03:00:00,21.0,15,18.0,20.12,0,8
2013-09-05 04:00:00,17.0,15,17.0,23.25,0,9
2013-09-05 05:00:00,14.0,15,17.0,27.27,0,10
2013-09-05 06:00:00,12.0,15,17.0,30.4,0,0
2013-09-05 07:00:00,13.0,15,17.0,34.42,0,0
2013-09-05 08:00:00,16.0,15,20.0,3.13,0,0
2013-09-05 09:00:00,15.0,14,22.0,3.13,0,0
2013-09-05 10:00:00,14.0,14,23.0,3.13,0,0
2013-09-05 11:00:00,11.0,13,24.0,7.15,0,0
2013-09-05 12:00:00,14.0,10,25.0,1.79,0,0
2013-09-05 13:00:00,13.0,11,26.0,3.58,0,0
2013-09-05 14:00:00,13.0,12,26.0,5.37,0,0
2013-09-05 15:00:00,14.0,12,26.0,3.13,0,0
2013-09-05 16:00:00,16.0,12,26.0,6.26,0,0
2013-09-05 17:00:00,20.0,15,24.0,11.18,0,0
2013-09-05 18:00:00,34.0,15,22.0,16.1,0,0
2013-09-05 19:00:00,48.0,14,20.0,21.02,0,0
2013-09-05 20:00:00,52.0,14,19.0,25.04,0,0
2013-09-05 21:00:00,57.0,14,19.0,28.17,0,0
2013-09-05 22:00:00,48.0,14,18.0,29.96,0,0
2013-09-05 23:00:00,60.0,14,17.0,0.89,0,0
2013-09-06 00:00:00,62.0,14,18.0,0.89,0,0
2013-09-06 01:00:00,61.0,14,18.0,0.89,0,0
2013-09-06 02:00:00,68.0,14,18.0,1.78,0,0
2013-09-06 03:00:00,67.0,15,18.0,2.67,0,0
2013-09-06 04:00:00,72.0,15,18.0,0.89,0,0
2013-09-06 05:00:00,65.0,15,18.0,0.45,0,0
2013-09-06 06:00:00,64.0,14,18.0,3.13,0,1
2013-09-06 07:00:00,55.0,15,18.0,3.13,0,2
2013-09-06 08:00:00,62.0,15,19.0,1.79,0,0
2013-09-06 09:00:00,66.0,14,21.0,3.58,0,0
2013-09-06 10:00:00,65.0,15,22.0,1.79,0,0
2013-09-06 11:00:00,70.0,14,23.0,2.68,0,0
2013-09-06 12:00:00,69.0,14,24.0,4.47,0,0
2013-09-06 13:00:00,68.0,14,25.0,6.26,0,0
2013-09-06 14:00:00,74.0,13,25.0,3.13,0,0
2013-09-06 15:00:00,64.0,14,26.0,7.15,0,0
2013-09-06 16:00:00,67.0,13,26.0,11.17,0,0
2013-09-06 17:00:00,73.0,13,25.0,15.19,0,0
2013-09-06 18:00:00,88.0,15,23.0,18.32,0,0
2013-09-06 19:00:00,103.0,15,21.0,20.11,0,0
2013-09-06 20:00:00,111.0,15,21.0,21.9,0,0
2013-09-06 21:00:00,117.0,15,21.0,23.69,0,0
2013-09-06 22:00:00,118.0,16,20.0,0.89,0,0
2013-09-06 23:00:00,128.0,16,19.0,1.78,0,0
2013-09-07 00:00:00,132.0,16,19.0,1.79,0,0
2013-09-07 01:00:00,140.0,16,18.0,0.89,0,0
2013-09-07 02:00:00,142.0,15,18.0,1.78,0,0
2013-09-07 03:00:00,142.0,15,18.0,2.23,0,0
2013-09-07 04:00:00,124.0,15,17.0,2.68,0,0
2013-09-07 05:00:00,131.0,15,17.0,3.13,0,0
2013-09-07 06:00:00,113.0,16,18.0,0.89,0,0
2013-09-07 07:00:00,118.0,17,19.0,4.02,0,0
2013-09-07 08:00:00,101.0,17,21.0,7.15,0,0
2013-09-07 09:00:00,101.0,15,23.0,10.28,0,0
2013-09-07 10:00:00,92.0,15,25.0,13.41,0,0
2013-09-07 11:00:00,70.0,10,26.0,3.13,0,0
2013-09-07 12:00:00,39.0,9,27.0,6.26,0,0
2013-09-07 13:00:00,27.0,9,27.0,10.28,0,0
2013-09-07 14:00:00,25.0,8,28.0,1.79,0,0
2013-09-07 15:00:00,20.0,8,29.0,1.79,0,0
2013-09-07 16:00:00,26.0,6,28.0,1.79,0,0
2013-09-07 17:00:00,24.0,7,28.0,3.58,0,0
2013-09-07 18:00:00,29.0,10,25.0,5.37,0,0
2013-09-07 19:00:00,31.0,13,20.0,0.89,0,0
2013-09-07 20:00:00,51.0,13,21.0,1.79,0,0
2013-09-07 21:00:00,79.0,15,19.0,2.68,0,0
2013-09-07 22:00:00,90.0,15,19.0,0.89,0,0
2013-09-07 23:00:00,123.0,15,18.0,0.89,0,0
2013-09-08 00:00:00,123.0,14,18.0,0.89,0,0
2013-09-08 01:00:00,126.0,15,19.0,1.78,0,0
2013-09-08 02:00:00,128.0,15,18.0,2.67,0,0
2013-09-08 03:00:00,95.0,15,17.0,3.56,0,0
2013-09-08 04:00:00,94.0,14,17.0,4.01,0,0
2013-09-08 05:00:00,47.0,14,17.0,1.79,0,0
2013-09-08 06:00:00,36.0,14,18.0,0.89,0,0
2013-09-08 07:00:00,33.0,15,18.0,0.89,0,0
2013-09-08 08:00:00,42.0,15,19.0,1.79,0,0
2013-09-08 09:00:00,50.0,15,21.0,0.89,0,0
2013-09-08 10:00:00,72.0,16,23.0,1.78,0,0
2013-09-08 11:00:00,225.0,15,24.0,2.67,0,0
2013-09-08 12:00:00,93.0,16,24.0,1.79,0,0
2013-09-08 13:00:00,103.0,16,25.0,3.58,0,0
2013-09-08 14:00:00,126.0,16,25.0,5.37,0,0
2013-09-08 15:00:00,125.0,16,26.0,0.89,0,0
2013-09-08 16:00:00,119.0,17,25.0,1.78,0,0
2013-09-08 17:00:00,138.0,18,25.0,3.57,0,0
2013-09-08 18:00:00,161.0,18,24.0,0.89,0,0
2013-09-08 19:00:00,190.0,19,23.0,2.68,0,1
2013-09-08 20:00:00,212.0,15,23.0,0.89,0,0
2013-09-08 21:00:00,159.0,16,21.0,0.89,0,0
2013-09-08 22:00:00,137.0,16,22.0,4.92,0,1
2013-09-08 23:00:00,46.0,15,20.0,0.89,0,0
2013-09-09 00:00:00,45.0,15,20.0,1.78,0,1
2013-09-09 01:00:00,53.0,16,19.0,1.79,0,0
2013-09-09 02:00:00,57.0,16,19.0,0.89,0,1
2013-09-09 03:00:00,59.0,17,20.0,1.79,0,0
2013-09-09 04:00:00,60.0,17,19.0,0.89,0,0
2013-09-09 05:00:00,66.0,17,19.0,1.79,0,0
2013-09-09 06:00:00,70.0,16,19.0,4.92,0,1
2013-09-09 07:00:00,98.0,16,19.0,0.89,0,2
2013-09-09 08:00:00,112.0,17,19.0,1.79,0,0
2013-09-09 09:00:00,114.0,17,20.0,3.58,0,0
2013-09-09 10:00:00,138.0,17,20.0,0.89,0,0
2013-09-09 11:00:00,113.0,17,22.0,1.79,0,0
2013-09-09 12:00:00,92.0,16,24.0,3.58,0,0
2013-09-09 13:00:00,75.0,14,25.0,8.5,0,0
2013-09-09 14:00:00,70.0,13,26.0,11.63,0,0
2013-09-09 15:00:00,69.0,14,25.0,14.76,0,0
2013-09-09 16:00:00,78.0,14,25.0,18.78,0,0
2013-09-09 17:00:00,80.0,15,24.0,21.91,0,0
2013-09-09 18:00:00,84.0,16,23.0,25.04,0,0
2013-09-09 19:00:00,89.0,16,21.0,26.83,0,0
2013-09-09 20:00:00,99.0,16,21.0,28.62,0,0
2013-09-09 21:00:00,103.0,16,21.0,30.41,0,0
2013-09-09 22:00:00,119.0,16,20.0,33.54,0,0
2013-09-09 23:00:00,106.0,16,21.0,35.33,0,0
2013-09-10 00:00:00,98.0,16,20.0,37.12,0,0
2013-09-10 01:00:00,104.0,16,20.0,38.01,0,0
2013-09-10 02:00:00,106.0,16,19.0,0.89,0,0
2013-09-10 03:00:00,107.0,16,19.0,1.79,0,0
2013-09-10 04:00:00,106.0,16,18.0,2.68,0,0
2013-09-10 05:00:00,114.0,16,18.0,0.45,0,0
2013-09-10 06:00:00,116.0,16,18.0,1.34,0,0
2013-09-10 07:00:00,124.0,17,19.0,2.23,0,0
2013-09-10 08:00:00,142.0,18,21.0,1.79,0,0
2013-09-10 09:00:00,102.0,16,24.0,4.92,0,0
2013-09-10 10:00:00,35.0,13,26.0,8.05,0,0
2013-09-10 11:00:00,9.0,9,28.0,11.18,0,0
2013-09-10 12:00:00,9.0,4,29.0,14.31,0,0
2013-09-10 13:00:00,15.0,1,29.0,19.23,0,0
2013-09-10 14:00:00,9.0,1,29.0,24.15,0,0
2013-09-10 15:00:00,11.0,3,30.0,29.07,0,0
2013-09-10 16:00:00,10.0,1,29.0,33.99,0,0
2013-09-10 17:00:00,12.0,1,29.0,38.01,0,0
2013-09-10 18:00:00,13.0,1,28.0,42.03,0,0
2013-09-10 19:00:00,17.0,11,22.0,0.45,0,0
2013-09-10 20:00:00,61.0,12,20.0,1.79,0,0
2013-09-10 21:00:00,68.0,14,18.0,3.58,0,0
2013-09-10 22:00:00,97.0,12,18.0,0.89,0,0
2013-09-10 23:00:00,110.0,13,18.0,1.79,0,0
2013-09-11 00:00:00,115.0,12,18.0,0.89,0,0
2013-09-11 01:00:00,98.0,12,16.0,1.78,0,0
2013-09-11 02:00:00,86.0,12,16.0,2.67,0,0
2013-09-11 03:00:00,50.0,11,15.0,1.79,0,0
2013-09-11 04:00:00,39.0,11,15.0,0.89,0,0
2013-09-11 05:00:00,24.0,10,14.0,2.68,0,0
2013-09-11 06:00:00,26.0,10,13.0,3.13,0,0
2013-09-11 07:00:00,35.0,12,15.0,6.26,0,0
2013-09-11 08:00:00,33.0,13,19.0,8.05,0,0
2013-09-11 09:00:00,36.0,12,21.0,9.84,0,0
2013-09-11 10:00:00,92.0,14,23.0,0.89,0,0
2013-09-11 11:00:00,92.0,15,24.0,1.78,0,0
2013-09-11 12:00:00,91.0,14,25.0,3.13,0,0
2013-09-11 13:00:00,90.0,14,27.0,4.92,0,0
2013-09-11 14:00:00,67.0,12,29.0,9.84,0,0
2013-09-11 15:00:00,70.0,12,29.0,14.76,0,0
2013-09-11 16:00:00,73.0,11,29.0,20.57,0,0
2013-09-11 17:00:00,72.0,12,28.0,25.49,0,0
2013-09-11 18:00:00,87.0,13,26.0,28.62,0,0
2013-09-11 19:00:00,113.0,15,25.0,31.75,0,0
2013-09-11 20:00:00,90.0,15,24.0,33.54,0,0
2013-09-11 21:00:00,80.0,15,23.0,35.33,0,0
2013-09-11 22:00:00,85.0,15,22.0,37.12,0,0
2013-09-11 23:00:00,98.0,15,19.0,38.01,0,0
2013-09-12 00:00:00,106.0,15,19.0,38.9,0,0
2013-09-12 01:00:00,109.0,15,19.0,40.69,0,0
2013-09-12 02:00:00,119.0,15,19.0,42.48,0,0
2013-09-12 03:00:00,127.0,14,18.0,44.27,0,0
2013-09-12 04:00:00,132.0,14,17.0,46.06,0,0
2013-09-12 05:00:00,132.0,14,17.0,1.79,0,0
2013-09-12 06:00:00,151.0,14,17.0,1.79,0,0
2013-09-12 07:00:00,164.0,15,18.0,0.89,0,0
2013-09-12 08:00:00,166.0,16,20.0,1.79,0,0
2013-09-12 09:00:00,159.0,16,22.0,3.58,0,0
2013-09-12 10:00:00,163.0,16,24.0,1.79,0,0
2013-09-12 11:00:00,153.0,15,25.0,3.58,0,0
2013-09-12 12:00:00,140.0,14,27.0,4.02,0,0
2013-09-12 13:00:00,126.0,14,28.0,8.94,0,0
2013-09-12 14:00:00,124.0,14,27.0,13.86,0,0
2013-09-12 15:00:00,149.0,15,27.0,16.99,0,0
2013-09-12 16:00:00,160.0,16,27.0,1.79,0,0
2013-09-12 17:00:00,191.0,17,24.0,5.81,0,0
2013-09-12 18:00:00,178.0,18,24.0,0.89,0,0
2013-09-12 19:00:00,183.0,18,23.0,1.79,0,0
2013-09-12 20:00:00,198.0,18,23.0,4.92,0,1
2013-09-12 21:00:00,204.0,18,22.0,6.71,0,0
2013-09-12 22:00:00,213.0,19,22.0,8.5,0,0
2013-09-12 23:00:00,132.0,15,21.0,16.55,0,1
2013-09-13 00:00:00,46.0,15,19.0,21.47,0,2
2013-09-13 01:00:00,86.0,16,19.0,0.89,0,3
2013-09-13 02:00:00,69.0,16,19.0,1.79,0,0
2013-09-13 03:00:00,60.0,16,18.0,3.58,0,0
2013-09-13 04:00:00,59.0,16,19.0,6.71,0,0
2013-09-13 05:00:00,54.0,16,18.0,8.5,0,0
2013-09-13 06:00:00,53.0,16,19.0,10.29,0,0
2013-09-13 07:00:00,50.0,16,19.0,13.42,0,0
2013-09-13 08:00:00,50.0,16,19.0,15.21,0,0
2013-09-13 09:00:00,0.0,16,19.0,18.34,0,0
2013-09-13 10:00:00,0.0,16,20.0,20.13,0,0
2013-09-13 11:00:00,80.0,17,20.0,21.92,0,0
2013-09-13 12:00:00,88.0,17,20.0,23.71,0,0
2013-09-13 13:00:00,104.0,17,20.0,25.5,0,0
2013-09-13 14:00:00,122.0,18,21.0,27.29,0,0
2013-09-13 15:00:00,134.0,18,21.0,29.08,0,0
2013-09-13 16:00:00,135.0,18,21.0,0.89,0,0
2013-09-13 17:00:00,166.0,18,21.0,1.79,0,0
2013-09-13 18:00:00,170.0,18,21.0,1.79,0,0
2013-09-13 19:00:00,186.0,18,21.0,0.89,0,0
2013-09-13 20:00:00,198.0,18,21.0,7.15,0,0
2013-09-13 21:00:00,126.0,18,20.0,4.02,0,1
2013-09-13 22:00:00,113.0,18,20.0,1.79,0,0
2013-09-13 23:00:00,134.0,18,20.0,3.13,0,1
2013-09-14 00:00:00,144.0,18,20.0,4.02,0,0
2013-09-14 01:00:00,151.0,18,20.0,0.45,0,0
2013-09-14 02:00:00,146.0,18,20.0,1.79,0,0
2013-09-14 03:00:00,116.0,18,20.0,3.58,0,0
2013-09-14 04:00:00,127.0,18,20.0,0.89,0,0
2013-09-14 05:00:00,121.0,18,20.0,1.79,0,0
2013-09-14 06:00:00,111.0,18,20.0,3.58,0,0
2013-09-14 07:00:00,107.0,18,20.0,5.37,0,0
2013-09-14 08:00:00,104.0,19,22.0,8.5,0,0
2013-09-14 09:00:00,92.0,19,23.0,10.29,0,0
2013-09-14 10:00:00,91.0,19,25.0,1.79,0,0
2013-09-14 11:00:00,83.0,17,27.0,1.79,0,0
2013-09-14 12:00:00,58.0,16,28.0,1.79,0,0
2013-09-14 13:00:00,39.0,5,32.0,7.15,0,0
2013-09-14 14:00:00,12.0,3,30.0,12.07,0,0
2013-09-14 15:00:00,12.0,1,31.0,17.88,0,0
2013-09-14 16:00:00,12.0,-1,31.0,22.8,0,0
2013-09-14 17:00:00,12.0,-2,30.0,25.93,0,0
2013-09-14 18:00:00,17.0,4,27.0,1.79,0,0
2013-09-14 19:00:00,32.0,6,22.0,3.58,0,0
2013-09-14 20:00:00,27.0,9,20.0,5.37,0,0
2013-09-14 21:00:00,37.0,11,17.0,6.26,0,0
2013-09-14 22:00:00,31.0,9,16.0,3.13,0,0
2013-09-14 23:00:00,66.0,10,15.0,4.92,0,0
2013-09-15 00:00:00,52.0,8,17.0,8.05,0,0
2013-09-15 01:00:00,17.0,9,15.0,11.18,0,0
2013-09-15 02:00:00,20.0,7,15.0,15.2,0,0
2013-09-15 03:00:00,19.0,2,18.0,3.13,0,0
2013-09-15 04:00:00,13.0,2,18.0,4.02,0,0
2013-09-15 05:00:00,16.0,5,16.0,8.04,0,0
2013-09-15 06:00:00,8.0,6,13.0,11.17,0,0
2013-09-15 07:00:00,10.0,2,17.0,4.02,0,0
2013-09-15 08:00:00,15.0,2,18.0,7.15,0,0
2013-09-15 09:00:00,10.0,0,21.0,11.17,0,0
2013-09-15 10:00:00,12.0,0,23.0,1.79,0,0
2013-09-15 11:00:00,16.0,1,24.0,2.68,0,0
2013-09-15 12:00:00,22.0,1,25.0,1.79,0,0
2013-09-15 13:00:00,29.0,2,26.0,0.89,0,0
2013-09-15 14:00:00,28.0,4,26.0,3.13,0,0
2013-09-15 15:00:00,26.0,5,26.0,4.92,0,0
2013-09-15 16:00:00,28.0,8,25.0,8.05,0,0
2013-09-15 17:00:00,29.0,7,24.0,11.18,0,0
2013-09-15 18:00:00,28.0,7,23.0,12.97,0,0
2013-09-15 19:00:00,32.0,9,21.0,14.76,0,0
2013-09-15 20:00:00,42.0,12,18.0,0.89,0,0
2013-09-15 21:00:00,45.0,10,21.0,1.79,0,0
2013-09-15 22:00:00,39.0,11,20.0,3.58,0,0
2013-09-15 23:00:00,40.0,12,19.0,5.37,0,0
2013-09-16 00:00:00,32.0,13,18.0,1.79,0,0
2013-09-16 01:00:00,26.0,13,17.0,0.89,0,0
2013-09-16 02:00:00,29.0,13,17.0,1.78,0,0
2013-09-16 03:00:00,35.0,13,16.0,2.67,0,0
2013-09-16 04:00:00,64.0,12,15.0,3.56,0,0
2013-09-16 05:00:00,60.0,12,15.0,0.89,0,0
2013-09-16 06:00:00,75.0,12,15.0,1.78,0,0
2013-09-16 07:00:00,88.0,14,16.0,0.89,0,0
2013-09-16 08:00:00,60.0,12,19.0,1.78,0,0
2013-09-16 09:00:00,62.0,12,21.0,2.67,0,0
2013-09-16 10:00:00,66.0,13,21.0,1.79,0,0
2013-09-16 11:00:00,62.0,13,23.0,0.89,0,0
2013-09-16 12:00:00,54.0,12,25.0,2.68,0,0
2013-09-16 13:00:00,58.0,10,26.0,4.02,0,0
2013-09-16 14:00:00,56.0,12,26.0,7.15,0,0
2013-09-16 15:00:00,37.0,11,26.0,10.28,0,0
2013-09-16 16:00:00,37.0,9,25.0,13.41,0,0
2013-09-16 17:00:00,46.0,11,24.0,15.2,0,0
2013-09-16 18:00:00,50.0,13,23.0,16.99,0,0
2013-09-16 19:00:00,57.0,14,22.0,18.78,0,0
2013-09-16 20:00:00,64.0,15,21.0,20.57,0,0
2013-09-16 21:00:00,70.0,16,20.0,0.89,0,0
2013-09-16 22:00:00,70.0,16,20.0,1.79,0,0
2013-09-16 23:00:00,113.0,16,19.0,0.89,0,0
2013-09-17 00:00:00,113.0,15,20.0,0.89,0,0
2013-09-17 01:00:00,130.0,15,20.0,0.45,0,0
2013-09-17 02:00:00,117.0,16,20.0,1.34,0,0
2013-09-17 03:00:00,117.0,15,20.0,0.89,0,0
2013-09-17 04:00:00,98.0,16,20.0,1.79,0,0
2013-09-17 05:00:00,90.0,16,20.0,3.58,0,0
2013-09-17 06:00:00,87.0,15,20.0,0.45,0,0
2013-09-17 07:00:00,85.0,16,20.0,1.79,0,1
2013-09-17 08:00:00,84.0,16,20.0,3.58,0,0
2013-09-17 09:00:00,84.0,15,21.0,6.71,0,0
2013-09-17 10:00:00,85.0,15,21.0,0.89,0,1
2013-09-17 11:00:00,94.0,17,21.0,1.78,0,2
2013-09-17 12:00:00,91.0,17,20.0,1.79,0,3
2013-09-17 13:00:00,97.0,17,20.0,3.13,0,4
2013-09-17 14:00:00,94.0,18,20.0,0.89,0,5
2013-09-17 15:00:00,93.0,18,20.0,1.78,0,6
2013-09-17 16:00:00,95.0,18,20.0,2.67,0,7
2013-09-17 17:00:00,93.0,18,20.0,1.79,0,0
2013-09-17 18:00:00,102.0,18,20.0,0.89,0,0
2013-09-17 19:00:00,108.0,17,19.0,1.79,0,0
2013-09-17 20:00:00,114.0,17,19.0,0.89,0,0
2013-09-17 21:00:00,179.0,17,19.0,1.78,0,0
2013-09-17 22:00:00,117.0,18,20.0,2.67,0,0
2013-09-17 23:00:00,116.0,18,20.0,3.56,0,0
2013-09-18 00:00:00,118.0,18,20.0,1.79,0,0
2013-09-18 01:00:00,121.0,18,20.0,3.58,0,0
2013-09-18 02:00:00,132.0,18,20.0,5.37,0,0
2013-09-18 03:00:00,128.0,18,20.0,6.26,0,0
2013-09-18 04:00:00,126.0,18,20.0,0.89,0,0
2013-09-18 05:00:00,113.0,18,20.0,1.79,0,1
2013-09-18 06:00:00,106.0,18,20.0,0.89,0,2
2013-09-18 07:00:00,98.0,18,20.0,1.78,0,0
2013-09-18 08:00:00,104.0,18,20.0,2.67,0,1
2013-09-18 09:00:00,110.0,19,21.0,1.79,0,0
2013-09-18 10:00:00,126.0,19,22.0,1.79,0,0
2013-09-18 11:00:00,151.0,18,22.0,4.92,0,0
2013-09-18 12:00:00,148.0,18,22.0,8.05,0,0
2013-09-18 13:00:00,139.0,18,23.0,9.84,0,0
2013-09-18 14:00:00,105.0,18,24.0,0.89,0,0
2013-09-18 15:00:00,106.0,17,25.0,3.13,0,0
2013-09-18 16:00:00,95.0,17,25.0,4.92,0,0
2013-09-18 17:00:00,90.0,18,24.0,1.79,0,0
2013-09-18 18:00:00,90.0,18,23.0,0.89,0,0
2013-09-18 19:00:00,110.0,18,21.0,0.89,0,0
2013-09-18 20:00:00,119.0,17,21.0,1.79,0,0
2013-09-18 21:00:00,121.0,17,21.0,4.92,0,0
2013-09-18 22:00:00,116.0,16,20.0,5.81,0,0
2013-09-18 23:00:00,106.0,17,20.0,7.6,0,0
2013-09-19 00:00:00,113.0,17,20.0,9.39,0,0
2013-09-19 01:00:00,113.0,17,20.0,10.28,0,0
2013-09-19 02:00:00,123.0,17,20.0,0.89,0,0
2013-09-19 03:00:00,118.0,17,20.0,1.79,0,0
2013-09-19 04:00:00,114.0,17,20.0,3.58,0,0
2013-09-19 05:00:00,131.0,17,20.0,0.45,0,0
2013-09-19 06:00:00,128.0,17,20.0,1.79,0,0
2013-09-19 07:00:00,128.0,17,20.0,3.58,0,0
2013-09-19 08:00:00,120.0,17,21.0,0.89,0,0
2013-09-19 09:00:00,125.0,17,22.0,1.79,0,0
2013-09-19 10:00:00,126.0,18,21.0,3.58,0,1
2013-09-19 11:00:00,124.0,18,22.0,0.89,0,2
2013-09-19 12:00:00,129.0,18,23.0,1.78,0,0
2013-09-19 13:00:00,108.0,17,24.0,1.79,0,0
2013-09-19 14:00:00,109.0,18,26.0,1.79,0,0
2013-09-19 15:00:00,103.0,18,26.0,3.13,0,0
2013-09-19 16:00:00,112.0,18,26.0,7.15,0,0
2013-09-19 17:00:00,124.0,18,25.0,11.17,0,0
2013-09-19 18:00:00,126.0,19,24.0,14.3,0,0
2013-09-19 19:00:00,121.0,18,23.0,17.43,0,0
2013-09-19 20:00:00,128.0,18,21.0,0.89,0,0
2013-09-19 21:00:00,129.0,17,20.0,1.78,0,0
2013-09-19 22:00:00,140.0,18,20.0,2.67,0,0
2013-09-19 23:00:00,138.0,17,19.0,0.89,0,0
2013-09-20 00:00:00,153.0,17,19.0,0.89,0,0
2013-09-20 01:00:00,156.0,17,19.0,3.13,0,0
2013-09-20 02:00:00,153.0,17,19.0,4.02,0,0
2013-09-20 03:00:00,147.0,17,19.0,7.15,0,0
2013-09-20 04:00:00,131.0,17,18.0,10.28,0,0
2013-09-20 05:00:00,114.0,16,18.0,14.3,0,0
2013-09-20 06:00:00,98.0,15,17.0,18.32,0,0
2013-09-20 07:00:00,87.0,16,18.0,21.45,0,0
2013-09-20 08:00:00,59.0,16,21.0,24.58,0,0
2013-09-20 09:00:00,38.0,11,23.0,4.92,0,0
2013-09-20 10:00:00,29.0,10,25.0,8.05,0,0
2013-09-20 11:00:00,15.0,7,28.0,5.81,0,0
2013-09-20 12:00:00,7.0,8,28.0,4.02,0,0
2013-09-20 13:00:00,12.0,5,27.0,7.15,0,0
2013-09-20 14:00:00,12.0,7,27.0,1.79,0,0
2013-09-20 15:00:00,12.0,8,27.0,3.58,0,0
2013-09-20 16:00:00,16.0,7,27.0,5.37,0,0
2013-09-20 17:00:00,16.0,14,25.0,6.26,0,0
2013-09-20 18:00:00,29.0,14,22.0,0.45,0,0
2013-09-20 19:00:00,49.0,15,21.0,0.89,0,0
2013-09-20 20:00:00,54.0,16,21.0,1.78,0,0
2013-09-20 21:00:00,75.0,16,20.0,3.57,0,0
2013-09-20 22:00:00,71.0,16,20.0,1.79,0,0
2013-09-20 23:00:00,94.0,16,20.0,0.89,0,0
2013-09-21 00:00:00,89.0,16,20.0,0.89,0,0
2013-09-21 01:00:00,77.0,15,19.0,0.89,0,0
2013-09-21 02:00:00,74.0,15,19.0,1.78,0,0
2013-09-21 03:00:00,75.0,15,19.0,0.89,0,0
2013-09-21 04:00:00,63.0,15,18.0,0.89,0,0
2013-09-21 05:00:00,53.0,15,18.0,1.79,0,0
2013-09-21 06:00:00,34.0,15,18.0,0.45,0,0
2013-09-21 07:00:00,42.0,16,18.0,1.79,0,0
2013-09-21 08:00:00,41.0,15,21.0,3.58,0,0
2013-09-21 09:00:00,39.0,14,23.0,0.89,0,0
2013-09-21 10:00:00,46.0,15,25.0,1.79,0,0
2013-09-21 11:00:00,51.0,14,27.0,1.79,0,0
2013-09-21 12:00:00,54.0,12,27.0,3.13,0,0
2013-09-21 13:00:00,56.0,12,28.0,6.26,0,0
2013-09-21 14:00:00,59.0,12,28.0,8.05,0,0
2013-09-21 15:00:00,63.0,10,28.0,12.07,0,0
2013-09-21 16:00:00,38.0,10,28.0,16.09,0,0
2013-09-21 17:00:00,37.0,11,27.0,17.88,0,0
2013-09-21 18:00:00,61.0,14,25.0,21.01,0,0
2013-09-21 19:00:00,83.0,13,24.0,25.93,0,0
2013-09-21 20:00:00,48.0,11,24.0,30.85,0,0
2013-09-21 21:00:00,36.0,11,23.0,34.87,0,0
2013-09-21 22:00:00,32.0,10,22.0,38.0,0,0
2013-09-21 23:00:00,35.0,13,19.0,0.89,0,0
2013-09-22 00:00:00,37.0,13,19.0,3.13,0,0
2013-09-22 01:00:00,43.0,13,19.0,4.92,0,0
2013-09-22 02:00:00,38.0,14,19.0,0.89,0,1
2013-09-22 03:00:00,42.0,15,18.0,1.78,0,0
2013-09-22 04:00:00,43.0,15,18.0,0.89,0,0
2013-09-22 05:00:00,62.0,15,18.0,0.89,0,0
2013-09-22 06:00:00,69.0,15,19.0,0.89,0,0
2013-09-22 07:00:00,67.0,16,18.0,1.79,0,0
2013-09-22 08:00:00,72.0,16,19.0,0.89,0,0
2013-09-22 09:00:00,93.0,16,19.0,1.78,0,0
2013-09-22 10:00:00,91.0,16,20.0,2.67,0,0
2013-09-22 11:00:00,85.0,15,22.0,1.79,0,0
2013-09-22 12:00:00,77.0,15,22.0,1.79,0,0
2013-09-22 13:00:00,96.0,16,22.0,0.89,0,0
2013-09-22 14:00:00,107.0,15,22.0,1.78,0,0
2013-09-22 15:00:00,101.0,15,23.0,1.79,0,0
2013-09-22 16:00:00,111.0,16,22.0,0.89,0,0
2013-09-22 17:00:00,111.0,16,22.0,0.89,0,0
2013-09-22 18:00:00,120.0,17,22.0,0.89,0,0
2013-09-22 19:00:00,137.0,17,21.0,0.89,0,0
2013-09-22 20:00:00,135.0,17,21.0,0.89,0,0
